mRNA,length,name
Zm00039ab312900_T001,6810,Oh43
Zm00039ab312910_T001,2683,Oh43
Zm00039ab312920_T001,12237,Oh43
Zm00039ab312930_T001,3619,Oh43
Zm00039ab312940_T001,645,Oh43
Zm00039ab312950_T001,609,Oh43
Zm00039ab312960_T002,2387,Oh43
Zm00039ab312970_T001,749,Oh43
Zm00039ab312980_T001,12778,Oh43
Zm00039ab312990_T001,3353,Oh43
Zm00039ab313000_T003,4971,Oh43
Zm00039ab313010_T001,381,Oh43
Zm00039ab313020_T001,600,Oh43
Zm00039ab313030_T001,321,Oh43
Zm00039ab313040_T002,2207,Oh43
Zm00039ab313050_T001,1060,Oh43
Zm00039ab313080_T001,291,Oh43
Zm00039ab313090_T002,25711,Oh43
Zm00039ab313100_T001,454,Oh43
Zm00039ab313110_T001,1883,Oh43
Zm00039ab313120_T001,3014,Oh43
Zm00039ab313130_T001,2168,Oh43
Zm00039ab313140_T001,1219,Oh43
Zm00039ab313150_T001,6950,Oh43
Zm00039ab313160_T001,718,Oh43
Zm00039ab313170_T001,2134,Oh43
Zm00039ab313190_T001,6295,Oh43
Zm00039ab313200_T005,3605,Oh43
Zm00039ab313210_T002,15821,Oh43
Zm00039ab313220_T001,6513,Oh43
Zm00039ab313270_T001,300,Oh43
Zm00039ab313280_T001,3154,Oh43
Zm00039ab313290_T001,369,Oh43
Zm00039ab313300_T001,566,Oh43
Zm00039ab313310_T001,724,Oh43
Zm00039ab313320_T001,41266,Oh43
Zm00039ab313340_T001,711,Oh43
Zm00039ab313350_T003,13960,Oh43
Zm00039ab313360_T001,10429,Oh43
Zm00039ab313370_T001,426,Oh43
Zm00039ab313380_T001,1675,Oh43
Zm00039ab313390_T001,3483,Oh43
Zm00039ab313400_T001,2731,Oh43
Zm00039ab313410_T001,10693,Oh43
Zm00039ab313420_T003,18403,Oh43
Zm00039ab313430_T001,1158,Oh43
Zm00039ab313440_T001,3395,Oh43
Zm00039ab313450_T001,1247,Oh43
Zm00039ab313460_T001,1042,Oh43
Zm00039ab313470_T001,762,Oh43
Zm00039ab313480_T001,767,Oh43
Zm00039ab313490_T001,413,Oh43
Zm00039ab313500_T003,4976,Oh43
Zm00039ab313510_T001,604,Oh43
Zm00039ab313520_T001,21314,Oh43
Zm00039ab313530_T001,1029,Oh43
Zm00039ab313560_T001,702,Oh43
Zm00039ab313570_T001,1468,Oh43
Zm00039ab313580_T001,1547,Oh43
Zm00039ab313590_T002,13552,Oh43
Zm00039ab313600_T001,1826,Oh43
Zm00039ab313620_T001,1668,Oh43
Zm00039ab313630_T001,2203,Oh43
Zm00039ab313650_T002,6317,Oh43
Zm00039ab313660_T006,3987,Oh43
Zm00039ab313670_T001,1372,Oh43
Zm00039ab313680_T001,2338,Oh43
Zm00039ab313690_T001,363,Oh43
Zm00039ab313700_T001,2682,Oh43
Zm00039ab313710_T001,2847,Oh43
Zm00039ab313720_T001,1938,Oh43
Zm00039ab313750_T001,49250,Oh43
Zm00039ab313760_T001,291,Oh43
Zm00039ab313780_T001,1787,Oh43
Zm00039ab313790_T001,1333,Oh43
Zm00039ab313800_T001,941,Oh43
Zm00039ab313810_T001,546,Oh43
Zm00039ab313820_T002,1560,Oh43
Zm00039ab313830_T001,453,Oh43
Zm00039ab313850_T001,1265,Oh43
Zm00039ab313870_T004,10852,Oh43
Zm00039ab313880_T001,1649,Oh43
Zm00039ab313890_T001,707,Oh43
Zm00039ab313900_T001,297,Oh43
Zm00039ab313910_T001,328,Oh43
Zm00039ab313920_T001,318,Oh43
Zm00039ab313940_T001,993,Oh43
Zm00039ab313950_T001,13649,Oh43
Zm00039ab313970_T001,3537,Oh43
Zm00039ab313980_T001,330,Oh43
Zm00039ab314000_T001,977,Oh43
Zm00039ab314010_T001,16101,Oh43
Zm00039ab314030_T001,1828,Oh43
Zm00039ab314040_T001,570,Oh43
Zm00039ab314050_T001,2255,Oh43
Zm00039ab314060_T001,690,Oh43
Zm00039ab314070_T001,2889,Oh43
Zm00039ab314080_T001,7554,Oh43
Zm00039ab314090_T001,2864,Oh43
Zm00039ab314100_T001,11168,Oh43
Zm00039ab314110_T001,691,Oh43
Zm00039ab314120_T001,563,Oh43
Zm00039ab314130_T001,2416,Oh43
Zm00039ab314140_T001,720,Oh43
Zm00039ab314150_T001,2898,Oh43
Zm00039ab314160_T002,6168,Oh43
Zm00039ab314170_T001,5886,Oh43
Zm00039ab314180_T001,799,Oh43
Zm00039ab314210_T001,673,Oh43
Zm00039ab314220_T001,378,Oh43
Zm00039ab314240_T001,2634,Oh43
Zm00039ab314250_T001,2614,Oh43
Zm00039ab314260_T001,996,Oh43
Zm00039ab314270_T001,2565,Oh43
Zm00039ab314280_T001,901,Oh43
Zm00039ab314290_T003,1702,Oh43
Zm00039ab314300_T001,786,Oh43
Zm00039ab314310_T001,276,Oh43
Zm00039ab314320_T001,5834,Oh43
Zm00039ab314330_T001,850,Oh43
Zm00039ab314340_T004,11937,Oh43
Zm00039ab314360_T004,6447,Oh43
Zm00039ab314370_T001,5591,Oh43
Zm00039ab314380_T001,3156,Oh43
Zm00039ab314390_T001,685,Oh43
Zm00039ab314400_T001,15342,Oh43
Zm00039ab314410_T001,6840,Oh43
Zm00039ab314420_T001,5142,Oh43
Zm00039ab314440_T001,2293,Oh43
Zm00039ab314450_T002,3754,Oh43
Zm00039ab314460_T001,411,Oh43
Zm00039ab314470_T001,6214,Oh43
Zm00039ab314480_T001,2466,Oh43
Zm00039ab314490_T003,4232,Oh43
Zm00039ab314500_T001,24240,Oh43
Zm00039ab314520_T001,4435,Oh43
Zm00039ab314530_T001,3880,Oh43
Zm00039ab314540_T003,21229,Oh43
Zm00039ab314570_T001,944,Oh43
Zm00039ab314580_T001,7199,Oh43
Zm00039ab314590_T002,1894,Oh43
Zm00039ab314600_T001,5975,Oh43
Zm00039ab314610_T001,1334,Oh43
Zm00039ab314630_T001,381,Oh43
Zm00039ab314650_T003,28073,Oh43
Zm00039ab314660_T001,46049,Oh43
Zm00039ab314680_T001,684,Oh43
Zm00039ab314690_T001,709,Oh43
Zm00039ab314700_T001,582,Oh43
Zm00039ab314710_T001,1892,Oh43
Zm00039ab314720_T001,3395,Oh43
Zm00039ab314730_T002,33825,Oh43
Zm00039ab314740_T001,13869,Oh43
Zm00039ab314750_T002,8901,Oh43
Zm00039ab314760_T001,627,Oh43
Zm00039ab314770_T001,852,Oh43
Zm00039ab314780_T001,21468,Oh43
Zm00039ab314800_T001,689,Oh43
Zm00039ab314810_T001,4249,Oh43
Zm00039ab314830_T001,8694,Oh43
Zm00039ab314840_T001,603,Oh43
Zm00039ab314850_T001,2905,Oh43
Zm00039ab314860_T001,1197,Oh43
Zm00039ab314880_T002,5844,Oh43
Zm00039ab314890_T001,3869,Oh43
Zm00039ab314900_T002,48218,Oh43
Zm00039ab314920_T001,5404,Oh43
Zm00039ab314940_T001,2663,Oh43
Zm00039ab314950_T001,45911,Oh43
Zm00039ab314960_T001,2511,Oh43
Zm00039ab314970_T001,11515,Oh43
Zm00039ab314980_T001,806,Oh43
Zm00039ab314990_T001,690,Oh43
Zm00039ab315000_T001,968,Oh43
Zm00039ab315020_T002,12421,Oh43
Zm00039ab315040_T001,922,Oh43
Zm00039ab315060_T001,21486,Oh43
Zm00039ab315080_T002,4316,Oh43
Zm00039ab315090_T001,1636,Oh43
Zm00039ab315100_T004,23897,Oh43
Zm00039ab315120_T001,273,Oh43
Zm00039ab315140_T001,1447,Oh43
Zm00039ab315150_T001,2534,Oh43
Zm00039ab315160_T002,15527,Oh43
Zm00039ab315170_T002,2480,Oh43
Zm00039ab315190_T002,3117,Oh43
Zm00039ab315200_T001,4728,Oh43
Zm00039ab315210_T001,953,Oh43
Zm00039ab315220_T002,5916,Oh43
Zm00039ab315230_T001,4676,Oh43
Zm00039ab315240_T001,633,Oh43
Zm00039ab315250_T005,3944,Oh43
Zm00039ab315260_T002,13622,Oh43
Zm00039ab315270_T004,19478,Oh43
Zm00039ab315280_T001,4916,Oh43
Zm00039ab315290_T001,348,Oh43
Zm00039ab315300_T001,2211,Oh43
Zm00039ab315310_T001,4130,Oh43
Zm00039ab315340_T001,2738,Oh43
Zm00039ab315350_T001,1085,Oh43
Zm00039ab315360_T001,282,Oh43
Zm00039ab315370_T001,11654,Oh43
Zm00039ab315380_T001,2419,Oh43
Zm00039ab315400_T002,42038,Oh43
Zm00039ab315420_T001,604,Oh43
Zm00039ab315430_T001,12096,Oh43
Zm00039ab315440_T005,2850,Oh43
Zm00039ab315450_T001,4063,Oh43
Zm00039ab315460_T001,5185,Oh43
Zm00039ab315470_T001,3789,Oh43
Zm00039ab315480_T001,706,Oh43
Zm00039ab315490_T001,432,Oh43
Zm00039ab315500_T001,7412,Oh43
Zm00039ab315510_T001,7613,Oh43
Zm00039ab315520_T002,12023,Oh43
Zm00039ab315530_T001,2862,Oh43
Zm00039ab315540_T004,10240,Oh43
Zm00039ab315550_T003,5784,Oh43
Zm00039ab315560_T002,4371,Oh43
Zm00039ab315570_T002,1022,Oh43
Zm00039ab315580_T004,4533,Oh43
Zm00039ab315600_T001,1724,Oh43
Zm00039ab315610_T001,423,Oh43
Zm00039ab315620_T001,3363,Oh43
Zm00039ab315630_T001,534,Oh43
Zm00039ab315640_T001,2465,Oh43
Zm00039ab315650_T001,843,Oh43
Zm00039ab315660_T001,1887,Oh43
Zm00039ab315670_T001,755,Oh43
Zm00039ab315680_T001,1339,Oh43
Zm00039ab315690_T001,1189,Oh43
Zm00039ab315700_T001,958,Oh43
Zm00039ab315710_T003,72759,Oh43
Zm00039ab315720_T002,1561,Oh43
Zm00039ab315730_T003,28092,Oh43
Zm00039ab315740_T002,14487,Oh43
Zm00039ab315750_T001,408,Oh43
Zm00039ab315760_T001,660,Oh43
Zm00039ab315770_T001,369,Oh43
Zm00039ab315780_T001,4017,Oh43
Zm00039ab315790_T001,369,Oh43
Zm00039ab315800_T001,1260,Oh43
Zm00039ab315810_T001,2858,Oh43
Zm00039ab315820_T002,16449,Oh43
Zm00039ab315830_T001,419,Oh43
Zm00039ab315850_T001,8201,Oh43
Zm00039ab315860_T004,2314,Oh43
Zm00039ab315890_T001,14950,Oh43
Zm00039ab315900_T001,354,Oh43
Zm00039ab315910_T001,1102,Oh43
Zm00039ab315930_T001,8907,Oh43
Zm00039ab315940_T001,5629,Oh43
Zm00039ab315950_T001,1739,Oh43
Zm00039ab315960_T001,1184,Oh43
Zm00039ab315980_T001,849,Oh43
Zm00039ab316000_T001,5897,Oh43
Zm00039ab316010_T001,3085,Oh43
Zm00039ab316020_T001,5258,Oh43
Zm00039ab316030_T001,2061,Oh43
Zm00039ab316040_T001,1575,Oh43
Zm00039ab316050_T003,4681,Oh43
Zm00039ab316060_T001,13090,Oh43
Zm00039ab316070_T001,570,Oh43
Zm00039ab316080_T001,1431,Oh43
Zm00039ab316090_T001,5895,Oh43
Zm00039ab316100_T001,408,Oh43
Zm00039ab316110_T001,851,Oh43
Zm00039ab316120_T001,3822,Oh43
Zm00039ab316130_T001,631,Oh43
Zm00039ab316140_T001,288,Oh43
Zm00039ab316160_T001,27945,Oh43
Zm00039ab316170_T001,1216,Oh43
Zm00039ab316180_T001,8177,Oh43
Zm00039ab316190_T001,1066,Oh43
Zm00039ab316210_T002,6481,Oh43
Zm00039ab316220_T001,1110,Oh43
Zm00039ab316230_T001,1600,Oh43
Zm00039ab316240_T001,234,Oh43
Zm00039ab316250_T001,3542,Oh43
Zm00039ab316260_T001,521,Oh43
Zm00039ab316270_T001,2533,Oh43
Zm00039ab316280_T003,5865,Oh43
Zm00039ab316290_T001,2607,Oh43
Zm00039ab316310_T001,3401,Oh43
Zm00039ab316320_T001,1506,Oh43
Zm00039ab316350_T001,1806,Oh43
Zm00039ab316360_T001,484,Oh43
Zm00039ab316370_T001,1617,Oh43
Zm00039ab316380_T002,37415,Oh43
Zm00039ab316390_T001,992,Oh43
Zm00039ab316400_T001,2252,Oh43
Zm00039ab316410_T001,838,Oh43
Zm00039ab316420_T001,324,Oh43
Zm00039ab316430_T001,3614,Oh43
Zm00039ab316440_T001,3563,Oh43
Zm00039ab316450_T001,1211,Oh43
Zm00039ab316460_T001,522,Oh43
Zm00039ab316480_T001,801,Oh43
Zm00039ab316490_T001,10868,Oh43
Zm00039ab316500_T001,842,Oh43
Zm00039ab316510_T001,2027,Oh43
Zm00039ab316520_T001,4076,Oh43
Zm00039ab316530_T001,1696,Oh43
Zm00039ab316540_T001,552,Oh43
Zm00039ab316550_T001,2045,Oh43
Zm00039ab316560_T001,6269,Oh43
Zm00039ab316580_T001,749,Oh43
Zm00039ab316590_T001,564,Oh43
Zm00039ab316600_T001,2216,Oh43
Zm00039ab316640_T001,3717,Oh43
Zm00039ab316650_T001,1588,Oh43
Zm00039ab316660_T001,3667,Oh43
Zm00039ab316670_T001,10839,Oh43
Zm00039ab316680_T002,24048,Oh43
Zm00039ab316690_T001,19241,Oh43
Zm00039ab316700_T001,1430,Oh43
Zm00039ab316710_T001,2113,Oh43
Zm00039ab316720_T001,4326,Oh43
Zm00039ab316730_T001,408,Oh43
Zm00039ab316750_T001,18020,Oh43
Zm00039ab316760_T003,5222,Oh43
Zm00039ab316770_T002,5321,Oh43
Zm00039ab316780_T001,1820,Oh43
Zm00039ab316790_T001,8093,Oh43
Zm00039ab316800_T001,330,Oh43
Zm00039ab316810_T001,732,Oh43
Zm00039ab316820_T001,9122,Oh43
Zm00039ab316830_T001,4909,Oh43
Zm00039ab316840_T001,13422,Oh43
Zm00039ab316850_T002,3865,Oh43
Zm00039ab316860_T001,5564,Oh43
Zm00039ab316870_T001,288,Oh43
Zm00039ab316880_T001,2626,Oh43
Zm00039ab316890_T001,3976,Oh43
Zm00039ab316900_T002,3256,Oh43
Zm00039ab316910_T001,2934,Oh43
Zm00039ab316930_T001,671,Oh43
Zm00039ab316940_T001,1101,Oh43
Zm00039ab316950_T001,3336,Oh43
Zm00039ab316960_T001,1772,Oh43
Zm00039ab316970_T001,1968,Oh43
Zm00039ab317000_T002,31441,Oh43
Zm00039ab317020_T001,7500,Oh43
Zm00039ab317040_T001,1762,Oh43
Zm00039ab317050_T001,6559,Oh43
Zm00039ab317070_T001,1371,Oh43
Zm00039ab317080_T002,5203,Oh43
Zm00039ab317100_T001,990,Oh43
Zm00039ab317120_T001,3824,Oh43
Zm00039ab317130_T004,3771,Oh43
Zm00039ab317140_T001,2098,Oh43
Zm00039ab317150_T001,2846,Oh43
Zm00039ab317160_T003,28004,Oh43
Zm00039ab317180_T001,2790,Oh43
Zm00039ab317190_T001,835,Oh43
Zm00039ab317200_T001,417,Oh43
Zm00039ab317210_T001,618,Oh43
Zm00039ab317220_T003,10128,Oh43
Zm00039ab317230_T002,3781,Oh43
Zm00039ab317240_T002,11927,Oh43
Zm00039ab317250_T001,3209,Oh43
Zm00039ab317260_T002,3803,Oh43
Zm00039ab317270_T001,5326,Oh43
Zm00039ab317300_T001,6654,Oh43
Zm00039ab317320_T001,894,Oh43
Zm00039ab317350_T001,872,Oh43
Zm00039ab317360_T001,1018,Oh43
Zm00039ab317370_T001,3791,Oh43
Zm00039ab317380_T001,1270,Oh43
Zm00039ab317390_T001,3448,Oh43
Zm00039ab317400_T001,12975,Oh43
Zm00039ab317410_T001,1032,Oh43
Zm00039ab317420_T001,729,Oh43
Zm00039ab317430_T001,5838,Oh43
Zm00039ab317440_T001,6845,Oh43
Zm00039ab317450_T001,837,Oh43
Zm00039ab317460_T001,751,Oh43
Zm00039ab317470_T001,2217,Oh43
Zm00039ab317480_T001,3103,Oh43
Zm00039ab317490_T001,1084,Oh43
Zm00039ab317500_T001,17949,Oh43
Zm00039ab317520_T003,2180,Oh43
Zm00039ab317530_T001,1473,Oh43
Zm00039ab317540_T001,1828,Oh43
Zm00039ab317550_T002,3383,Oh43
Zm00039ab317560_T001,1931,Oh43
Zm00039ab317570_T001,14467,Oh43
Zm00039ab317580_T001,2069,Oh43
Zm00039ab317590_T001,2257,Oh43
Zm00039ab317610_T002,16432,Oh43
Zm00039ab317640_T001,7019,Oh43
Zm00039ab317650_T001,3036,Oh43
Zm00039ab317660_T002,15210,Oh43
Zm00039ab317680_T001,1052,Oh43
Zm00039ab317690_T001,348,Oh43
Zm00039ab317700_T001,863,Oh43
Zm00039ab317710_T001,358,Oh43
Zm00039ab317720_T001,591,Oh43
Zm00039ab317730_T003,2315,Oh43
Zm00039ab317740_T001,3408,Oh43
Zm00039ab317750_T001,7591,Oh43
Zm00039ab317760_T001,13491,Oh43
Zm00039ab317770_T001,7128,Oh43
Zm00039ab317780_T001,1769,Oh43
Zm00039ab317790_T001,1374,Oh43
Zm00039ab317800_T001,798,Oh43
Zm00039ab317810_T001,5130,Oh43
Zm00039ab317820_T001,1703,Oh43
Zm00039ab317830_T001,2441,Oh43
Zm00039ab317850_T001,649,Oh43
Zm00039ab317860_T001,4242,Oh43
Zm00039ab317870_T001,761,Oh43
Zm00039ab317880_T002,1495,Oh43
Zm00039ab317890_T001,4808,Oh43
Zm00039ab317900_T001,804,Oh43
Zm00039ab317910_T001,804,Oh43
Zm00039ab317920_T001,2484,Oh43
Zm00039ab317930_T001,1988,Oh43
Zm00039ab317940_T002,3676,Oh43
Zm00039ab317950_T001,2443,Oh43
Zm00039ab317960_T001,4850,Oh43
Zm00039ab317970_T001,3642,Oh43
Zm00039ab317980_T001,7240,Oh43
Zm00039ab317990_T001,4834,Oh43
Zm00039ab318000_T001,826,Oh43
Zm00039ab318010_T001,1253,Oh43
Zm00039ab318020_T001,850,Oh43
Zm00039ab318030_T001,2248,Oh43
Zm00039ab318040_T001,3031,Oh43
Zm00039ab318050_T001,1132,Oh43
Zm00039ab318060_T001,300,Oh43
Zm00039ab318070_T003,4488,Oh43
Zm00039ab318090_T001,5772,Oh43
Zm00039ab318100_T001,10996,Oh43
Zm00039ab318110_T001,6344,Oh43
Zm00039ab318120_T002,7641,Oh43
Zm00039ab318130_T001,2378,Oh43
Zm00039ab318150_T001,4827,Oh43
Zm00039ab318160_T003,3865,Oh43
Zm00039ab318170_T002,5606,Oh43
Zm00039ab318180_T003,6814,Oh43
Zm00039ab318190_T001,928,Oh43
Zm00039ab318210_T003,10173,Oh43
Zm00039ab318220_T002,27269,Oh43
Zm00039ab318230_T001,9100,Oh43
Zm00039ab318250_T002,8322,Oh43
Zm00039ab318260_T002,7658,Oh43
Zm00039ab318270_T001,5349,Oh43
Zm00039ab318280_T001,2969,Oh43
Zm00039ab318290_T001,4482,Oh43
Zm00039ab318300_T003,4499,Oh43
Zm00039ab318310_T001,1082,Oh43
Zm00039ab318320_T001,7033,Oh43
Zm00039ab318340_T001,525,Oh43
Zm00039ab318350_T001,2094,Oh43
Zm00039ab318370_T001,2800,Oh43
Zm00039ab318380_T001,1421,Oh43
Zm00039ab318400_T001,2474,Oh43
Zm00039ab318420_T004,4813,Oh43
Zm00039ab318430_T002,3394,Oh43
Zm00039ab318440_T001,2002,Oh43
Zm00039ab318450_T002,1612,Oh43
Zm00039ab318460_T001,216,Oh43
Zm00039ab318470_T001,1989,Oh43
Zm00039ab318480_T001,1732,Oh43
Zm00039ab318500_T001,231,Oh43
Zm00039ab318510_T001,267,Oh43
Zm00039ab318520_T001,2636,Oh43
Zm00039ab318530_T001,820,Oh43
Zm00039ab318540_T001,1446,Oh43
Zm00039ab318550_T001,1318,Oh43
Zm00039ab318560_T001,516,Oh43
Zm00039ab318570_T001,2949,Oh43
Zm00039ab318600_T001,5106,Oh43
Zm00039ab318610_T001,6931,Oh43
Zm00039ab318620_T001,1474,Oh43
Zm00039ab318630_T001,9028,Oh43
Zm00039ab318640_T001,2434,Oh43
Zm00039ab318650_T001,4024,Oh43
Zm00039ab318660_T001,363,Oh43
Zm00039ab318670_T003,27915,Oh43
Zm00039ab318680_T001,2913,Oh43
Zm00039ab318690_T001,1462,Oh43
Zm00039ab318700_T001,1666,Oh43
Zm00039ab318710_T001,1410,Oh43
Zm00039ab318720_T001,333,Oh43
Zm00039ab318730_T001,2825,Oh43
Zm00039ab318740_T003,7290,Oh43
Zm00039ab318750_T002,12382,Oh43
Zm00039ab318760_T001,10354,Oh43
Zm00039ab318780_T002,3034,Oh43
Zm00039ab318790_T001,423,Oh43
Zm00039ab318800_T002,3309,Oh43
Zm00039ab318820_T003,4501,Oh43
Zm00039ab318830_T001,876,Oh43
Zm00039ab318840_T004,10203,Oh43
Zm00039ab318860_T001,32024,Oh43
Zm00039ab318870_T001,1488,Oh43
Zm00039ab318880_T001,1686,Oh43
Zm00039ab318890_T001,2026,Oh43
Zm00039ab318900_T001,3312,Oh43
Zm00039ab318910_T001,2758,Oh43
Zm00039ab318920_T003,2356,Oh43
Zm00039ab318940_T001,4658,Oh43
Zm00039ab318950_T001,358,Oh43
Zm00039ab318960_T001,1210,Oh43
Zm00039ab318970_T003,3033,Oh43
Zm00039ab318980_T002,4256,Oh43
Zm00039ab318990_T001,687,Oh43
Zm00039ab319010_T001,7293,Oh43
Zm00039ab319020_T001,2950,Oh43
Zm00039ab319040_T001,3688,Oh43
Zm00039ab319050_T001,2120,Oh43
Zm00039ab319060_T001,369,Oh43
Zm00039ab319070_T001,2382,Oh43
Zm00039ab319080_T002,4638,Oh43
Zm00039ab319090_T001,2033,Oh43
Zm00039ab319100_T001,977,Oh43
Zm00039ab319110_T001,1437,Oh43
Zm00039ab319120_T001,1895,Oh43
Zm00039ab319140_T001,3370,Oh43
Zm00039ab319150_T001,14193,Oh43
Zm00039ab319160_T001,13116,Oh43
Zm00039ab319170_T001,1802,Oh43
Zm00039ab319190_T001,258,Oh43
Zm00039ab319200_T001,2284,Oh43
Zm00039ab319210_T001,1386,Oh43
Zm00039ab319220_T001,2833,Oh43
Zm00039ab319230_T001,1851,Oh43
Zm00039ab319240_T001,12506,Oh43
Zm00039ab319250_T001,982,Oh43
Zm00039ab319260_T001,2818,Oh43
Zm00039ab319270_T001,792,Oh43
Zm00039ab319280_T002,4437,Oh43
Zm00039ab319290_T002,1734,Oh43
Zm00039ab319300_T003,3378,Oh43
Zm00039ab319320_T001,3546,Oh43
Zm00039ab319330_T001,2098,Oh43
Zm00039ab319340_T001,1502,Oh43
Zm00039ab319350_T002,1316,Oh43
Zm00039ab319360_T001,1692,Oh43
Zm00039ab319380_T001,1411,Oh43
Zm00039ab319390_T001,2317,Oh43
Zm00039ab319400_T001,2275,Oh43
Zm00039ab319410_T001,22267,Oh43
Zm00039ab319420_T002,2660,Oh43
Zm00039ab319430_T002,3502,Oh43
Zm00039ab319440_T001,700,Oh43
Zm00039ab319450_T001,762,Oh43
Zm00039ab319460_T001,8820,Oh43
Zm00039ab319470_T001,4005,Oh43
Zm00039ab319480_T001,2174,Oh43
Zm00039ab319490_T001,3974,Oh43
Zm00039ab319500_T001,5493,Oh43
Zm00039ab319520_T001,17904,Oh43
Zm00039ab319530_T001,633,Oh43
Zm00039ab319540_T001,413,Oh43
Zm00039ab319550_T001,651,Oh43
Zm00039ab319560_T001,309,Oh43
Zm00039ab319570_T001,1946,Oh43
Zm00039ab319580_T001,411,Oh43
Zm00039ab319590_T001,2296,Oh43
Zm00039ab319600_T003,2231,Oh43
Zm00039ab319620_T001,2118,Oh43
Zm00039ab319630_T001,1204,Oh43
Zm00039ab319640_T002,5087,Oh43
Zm00039ab319650_T001,5468,Oh43
Zm00039ab319660_T001,2233,Oh43
Zm00039ab319670_T001,2276,Oh43
Zm00039ab319680_T001,3375,Oh43
Zm00039ab319690_T001,366,Oh43
Zm00039ab319700_T001,10347,Oh43
Zm00039ab319710_T001,8011,Oh43
Zm00039ab319720_T001,1477,Oh43
Zm00039ab319730_T001,255,Oh43
Zm00039ab319740_T001,4876,Oh43
Zm00039ab319750_T001,6411,Oh43
Zm00039ab319760_T001,4132,Oh43
Zm00039ab319770_T002,4545,Oh43
Zm00039ab319780_T001,2684,Oh43
Zm00039ab319790_T001,7015,Oh43
Zm00039ab319800_T001,812,Oh43
Zm00039ab319830_T002,3352,Oh43
Zm00039ab319840_T001,3747,Oh43
Zm00039ab319860_T001,417,Oh43
Zm00039ab319870_T003,6503,Oh43
Zm00039ab319880_T001,453,Oh43
Zm00039ab319890_T001,1199,Oh43
Zm00039ab319900_T001,1005,Oh43
Zm00039ab319910_T001,2525,Oh43
Zm00039ab319920_T001,15076,Oh43
Zm00039ab319930_T001,1145,Oh43
Zm00039ab319940_T001,1194,Oh43
Zm00039ab319950_T001,1100,Oh43
Zm00039ab319960_T002,2336,Oh43
Zm00039ab319970_T001,237,Oh43
Zm00039ab319980_T001,402,Oh43
Zm00039ab319990_T003,2171,Oh43
Zm00039ab320000_T002,2783,Oh43
Zm00039ab320010_T002,5759,Oh43
Zm00039ab320030_T001,475,Oh43
Zm00039ab320040_T003,3229,Oh43
Zm00039ab320050_T004,5599,Oh43
Zm00039ab320060_T001,1631,Oh43
Zm00039ab320070_T001,1287,Oh43
Zm00039ab320080_T001,2159,Oh43
Zm00039ab320090_T001,461,Oh43
Zm00039ab320100_T001,2915,Oh43
Zm00039ab320110_T001,5747,Oh43
Zm00039ab320120_T002,1793,Oh43
Zm00039ab320130_T005,5116,Oh43
Zm00039ab320140_T001,918,Oh43
Zm00039ab320150_T001,976,Oh43
Zm00039ab320170_T001,336,Oh43
Zm00039ab320190_T001,699,Oh43
Zm00039ab320200_T001,967,Oh43
Zm00039ab320210_T001,555,Oh43
Zm00039ab320230_T001,590,Oh43
Zm00039ab320240_T001,976,Oh43
Zm00039ab320250_T001,697,Oh43
Zm00039ab320260_T001,738,Oh43
Zm00039ab320270_T001,312,Oh43
Zm00039ab320280_T001,4613,Oh43
Zm00039ab320290_T001,555,Oh43
Zm00039ab320300_T001,2100,Oh43
Zm00039ab320310_T001,979,Oh43
Zm00039ab320320_T001,1793,Oh43
Zm00039ab320330_T001,650,Oh43
Zm00039ab320340_T001,2039,Oh43
Zm00039ab320350_T001,1515,Oh43
Zm00039ab320360_T001,893,Oh43
Zm00039ab320370_T002,2361,Oh43
Zm00039ab320380_T001,903,Oh43
Zm00039ab320390_T001,355,Oh43
Zm00039ab320400_T002,4640,Oh43
Zm00039ab320410_T003,1183,Oh43
Zm00039ab320420_T001,1140,Oh43
Zm00039ab320430_T001,917,Oh43
Zm00039ab320440_T001,7919,Oh43
Zm00039ab320450_T002,3044,Oh43
Zm00039ab320460_T001,29163,Oh43
Zm00039ab320470_T001,983,Oh43
Zm00039ab320480_T001,2817,Oh43
Zm00039ab320490_T001,1121,Oh43
Zm00039ab320500_T001,356,Oh43
Zm00039ab320510_T001,836,Oh43
Zm00039ab320520_T002,807,Oh43
Zm00039ab320530_T004,12209,Oh43
Zm00039ab320540_T001,6760,Oh43
Zm00039ab320550_T001,1042,Oh43
Zm00039ab320560_T001,4636,Oh43
Zm00039ab320570_T001,1955,Oh43
Zm00039ab320590_T002,2117,Oh43
Zm00039ab320600_T001,1998,Oh43
Zm00039ab320610_T005,4509,Oh43
Zm00039ab320620_T001,2618,Oh43
Zm00039ab320630_T001,3281,Oh43
Zm00039ab320640_T001,3009,Oh43
Zm00039ab320660_T001,4390,Oh43
Zm00039ab320670_T001,1040,Oh43
Zm00039ab320680_T001,699,Oh43
Zm00039ab320690_T001,2934,Oh43
Zm00039ab320700_T001,2199,Oh43
Zm00039ab320710_T001,5289,Oh43
Zm00039ab320720_T001,631,Oh43
Zm00039ab320730_T001,5393,Oh43
Zm00039ab320740_T001,1005,Oh43
Zm00039ab320760_T001,1013,Oh43
Zm00039ab320770_T001,297,Oh43
Zm00039ab320780_T001,2908,Oh43
Zm00039ab320790_T001,2240,Oh43
Zm00039ab320800_T001,760,Oh43
Zm00039ab320810_T001,3371,Oh43
Zm00039ab320820_T001,1593,Oh43
